Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
2004,8,-9.049492,0.20610066,-0.331214201426373,-1.2647804647312482,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.280933,-9.993618,-9.921926,-9.49321
2004,9,-8.721135,0.2425866,-0.5482042993635824,-0.9613919527209234,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.049492,-9.280933,-9.993618,-9.921926
2004,10,-8.698793,0.23529808,-0.29352275670069566,-1.326608616480537,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-8.721135,-9.049492,-9.280933,-9.993618
2004,11,-8.81612,0.30954397,0.1258307434568524,-1.2701686122347535,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.698793,-8.721135,-9.049492,-9.280933
2004,12,-8.961636,0.29218778,0.0029777248104217433,-1.3028203461601007,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.81612,-8.698793,-8.721135,-9.049492
2005,1,-9.163121,0.28823748,0.18172622456662252,-1.2594182073105098,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-8.961636,-8.81612,-8.698793,-8.721135
2005,2,-9.140429,0.25404713,-0.07973503676011133,-1.372779542730341,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.163121,-8.961636,-8.81612,-8.698793
2005,3,-9.315181,0.3306293,0.07845841258619382,-1.3655206571895877,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.140429,-9.163121,-8.961636,-8.81612
2005,4,-9.572462,0.3033825,0.043873389627031405,-1.372609152707041,0.0,0.0,1.0,1.0,-0.0,1.0,-9.315181,-9.140429,-9.163121,-8.961636
2005,5,-10.009701,0.27795827,0.005377068914894477,-1.3646407701430137,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.572462,-9.315181,-9.140429,-9.163121
2005,6,-10.199995,0.26215106,-0.019097594898349293,-1.3408033458111894,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-10.009701,-9.572462,-9.315181,-9.140429
2005,7,-9.691057,0.2685352,-0.27762015096927967,-1.2371083812240231,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-10.199995,-10.009701,-9.572462,-9.315181
2005,8,-9.19878,0.15510997,-0.9025228846079347,-0.6372787689556931,0.0,0.0,1.0,1.0,-0.0,1.0,-9.691057,-10.199995,-10.009701,-9.572462
2005,9,-9.177792,0.22332881,-0.20855643734594212,-1.1233743267399365,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.19878,-9.691057,-10.199995,-10.009701
2005,10,-9.040219,0.24821037,-0.17920438446088394,-1.1511975368251077,0.16666666666666666,0.16666666666666666,0.9166666666666666,0.375,1.6258145836939115,0.6123724356957945,-9.177792,-9.19878,-9.691057,-10.199995
2005,11,-8.8735895,0.22680716,-0.3430537865360806,-1.1199713535195102,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.040219,-9.177792,-9.19878,-9.691057
2005,12,-9.15223,0.27576908,-0.08013426963985036,-1.265504329108209,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-8.8735895,-9.040219,-9.177792,-9.19878
2006,1,-9.117811,0.2655349,0.01951647256414129,-1.273225907982338,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.15223,-8.8735895,-9.040219,-9.177792
2006,2,-9.059706,0.2903082,-0.04719369285952011,-1.340320771064412,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.117811,-9.15223,-8.8735895,-9.040219
